text,label
Jonathan Maitland confident the public is prepared for drama. the public is confident the public is prepared for drama.,0
Gloucester take on Edinburgh in the european Challenge Cup final on Friday. May hopes impressing against Edinburgh can help an England recall.,0
the royal baby. Both nationalities favour a girl and want her to be a role model.,0
at Loftus Road. Cesc Fabregas scored a late winner for Chelsea at loftus Road.,0
"Fair Trade photographs aimed to focus on the people in sweatshops. Reveals tragic tales of staff in Bangladesh, Cambodia and",1
92 percent of US teens go online daily - and 24% are online constantly. Facebook remains the dominant social media network.,0
signed Calum Chambers for £16m from Southampton in July 2014. the 20-year-old signed for £16m from,0
Yannick Bolasie scored a hat-trick against Sunderland last week.,1
Joshua van Haften is accused of attempting to cross Turkey-Syria.,1
"Sturgeon's hair has been bleached, bleached, and mixed up her outfits.",1
New tropical fruit to go on sale in the UK is cross between mango and plum.,0
"chemicals. Over 100 items, including children's jewellery, floor mats, kitchen utensils and silly straws,",0
with Cameron while 31% with Miliband. Separate poll suggests Ukip’s vote is being squeezed in key constitu,0
retreated to his house after shooting his daughter's partner and a policeman. armed police raided the house,0
Virgil van Dijk is on holiday in Dubai while Holland plays two games. Ronny Deila says it isn't,1
Police found a body in the creek near the Marine Park golf club in Brooklyn on February 17.,1
"Tiffany Sical, 21, and Bryan Rodriguez-Solis, 23, were driving on highway. they were heading home after watching Fast",0
Radamel Falcao is pictured with the Colombia striker on Thursday. Falcao is pictured with the Colombia striker,1
Steve Simonsen served a one-match ban after betting on 50 games in a year,1
"elephant tied to a pole spark online campaign. More than 50,000 have signed petition to have baby elephant freed. more than",0
"-setting chain saves lives by allowing donors to give kidneys to strangers. Wisconsin recipient Mitzi Neyens,",0
Duke's Blue Devils beat the University of Winconsin's Badgers.,1
midfielder ruled out for remainder of the season. midfielder suffered injury in draw with Tottenham.,0
"Mehr than £12,700 spent in overtime payments to officers during search. Followed parents' decision to take him from Southampton General.",0
Obama kicked off festivities for annual event Monday morning. Mrs Obama joined So You Think You Can Dance All Stars for routine.,0
Alice died of unknown causes and was discovered with roach bites on her legs.,0
"Gary Saurage, 45, was called out to catch a giant alligator from a family's backyard pond.",1
Barcelona B winger Moha El Ouriachi has rejected a new deal at club. Stoke have already signed Bojan Krk,1
eHarmony survey reveals pros and cons of single life. 54% of women say they prioritise love but men spend,1
Officer Michael Slager's mother says she couldn't watch the video of the incident.,1
"was taken to an area hospital as a precaution. He passed a drug test and was discharged, Alaska Airlines says.",0
Mo Farah is to compete at the Birmingham Grand Prix in June. He hopes to prepare for World Championships.,1
"stars on the cover of Good Housekeeping's May issue. Kristen, 34, admitted that she and dax attend regular therapy",0
Prince Harry visited a remote Aboriginal village. Prince Harry has been in Australia since Monday and will stay for a month.,0
87-year-old woman was taken into custody and then released without charge this morning.,1
"Southampton, Burnley and Everton could suffer at the hands of top clubs.",1
"Muslim Brotherhood leader and 13 others killed in 2013 coup. He was sentenced to life in prison in Missouri, Michigan and Ohio.",1
Around 400 migrants trying to reach Europe died when their boat capsized. Boat capsized at the time of their capsized.,1
lion has been living in nearby Griffith Park for three years. the mountain lion has been living in nearby Griffith Park for three years,0
"The Gallup-Healthways Well-Being Index is based on phone interviews conducted from January 2 to March 31, with 43,575",1
Eugenie Bouchard urged herself to'relax' after losing to Lesia Tsurenko at Indian Wells,1
Sonnenspeicher was designed by Wolfram Walter and German firm ASD. Its lithium iron phosphate battery stores energy from solar panels. It,1
", five, and anisha, three, and brother Harsh, 18 months, live in India. they are among world",0
"Previously of Kappa Delta Chapter sorority, she has been suspended. Student is accused of using a marker pen.",1
Tykeran Hamilton hit cyclist Alan Knight in his paper round. He was jailed for 11 years.,1
Judge Judy and her husband Jerry Sheindlin were particularly playful at the luncheon.,0
Joe Hockey wants 10% tax to apply to streaming services. Netflix customers would pay 90c extra. iTunes songs would cost 22c extra.,1
"Simba went missing in early March in the town of Meckenheim, Germany.",0
Tool works with all Android phones with the latest Google app installed. Type 'Find my phone' in Google and click the search icon,1
Symptoms of epilepsy : limb damage : limb damage : limb damage : limb damage,1
. Atletico Madrid reportedly want to cash in on Miranda. Chelsea and Atletico held talks over Miranda last summer,0
are currently third in the premier league. they face their big rivals in crucial clash at Old Trafford on April 12.,0
Dyche believes Dyche could manage Three Lions. the 37-year-old defender believes Dyche could manage three Lions,0
"moved with children to idyllic Geldeston, Norfolk. They moved with children to idyllic Geldeston, Norfolk. they",0
forces in the eastern Pacific Ocean near Central and South America. the cocaine was seized 19 separate incidents in the eastern Pacific Ocean near Central,0
"4% want Sturgeon kept out of government, 59% oppose the SNP. Sturgeon launched manifesto with £140bn",0
Burnell Mitchell held over conspiracy to murder and terrorism offences. the 61-year-old was arrested by police investigating the,0
Johnson Wagner loses out to JB Holmes after second playoff hole. Jordan Spieth crashed out on first hole after all three finish 16,0
"Dr. Ayse Giray first sued Hamdi Ulukaya in 2012 on claims her family lent him $500,000 that",1
Jose Mourinho believes Manchester United can fund a huge squad for financial fair play. Chelsea manager says UEFA's Financial Fair,1
"Rodney Stover, a convicted sex offender, lived in a shelter group of convicted rapists",0
AP McCoy has his final two rides at Sandown in Surrey on Saturday. no sane jockey would try to,0
Jim Ratcliffe is the founder and chairman of chemical giant Ineos. Jim Ratcliffe said the house would be his only,0
"Putin has asked questions from the general public, and the public is expressing their concerns.",1
have a net spend of around £6million. the former-Portsmouth stopper is out of contract at the end of,0
Cap Verde is seeking to tap-in to rich cultural heritage. Tiny island nation wants to grow creative economy.,0
"Timothy Bouldry spent time in a massive landfill in Guwahati, India. Bouldry spent time at the massive",0
Wolves. Chelsea loanee Patrick Bamford sets one up with two and sets one up. Boro one point off,0
Bluey's purr has been measured at 93 decibels. Bluey is currently in a centre in Cambridge and looking,1
Kenneth Crowder was arrested on Friday on charges of battery on a law enforcement officer and resisting violence.,1
Hillary Clinton is the most famous woman in the world and the most famous woman in the world is the most famous woman,1
. Was making her way back to her seat when she was hit. Was making her way back to her seat when the ball,0
Vijay Chokal-Ingam says he pretended to be a black man and was accepted into the St. Louis School of,1
Paltrow is more impressive than ever. Gwyneth Paltrow's figure is more impressive than ever.,0
John Higgins defeated Judd Trump 5-4 at the China Open in Beijing.,0
"arrested in Danbury, Connecticut. the family set up a nanny cam in December 2014 after they became suspicious.",0
take on Liverpool at Wembley on Sunday in their FA Cup semi-final. Raheem Sterling was pictured smoking,0
Judge awarded the man £7.3million to pay for his ongoing treatment and care for his brain.,1
that his wife would have been better off with Saga. the owner laments he has to go youth hosteling.,0
Queensland Health confirms there's a shortage of whooping cough vaccine. It's Australia's least well-controlled of all,1
"with breaking and entering, larceny over $250, and the malicious destruction. Michelle Filkins, 44, of westwar",0
Her own father Hjalmar Schacht was Hitler's minister of economics. Peter Longerich's book Goebbel,1
"Police are appealing for help to find the 19-year-old from Ballarat, Victoria.",1
Sheffield Wednesday beat Brentford 1-0 on Tuesday in the Championship. Tom Lees and Kieren Westwood in mix for club's Player,1
Brendan Rodgers believes Liverpool can still attract the best players. Brendan Rodgers insists Liverpool can still attract the best players,1
"gather on One Boston Day to honor victims on one Boston Day. ""Today will always be a little emotional for me,"" one",0
Red Devils face Red Devils in Challenge Cup Challenge Cup clash. Leigh and Red Devils play in the Challenge Cup Challenge Cup Challenge,1
". Police not sure if shootings are related to protests, spokesman says.",0
Anastasia Pavlyuchenkova beats Sabine Lisicki in straight sets,1
"Wife's property was valued at £60m in London and Cannes. But judge refused to give her £205,000.",1
goska was volunteering at Criadouro Onça Pintada.,0
"of 36 screaming 7th graders. Police said the driver, 44, has a history of seizures. five pupils were",0
". More than 670 Flakka occurrences in Florida in 2014, up from 85 in 2012.",0
St Helena is 122 square kilometres in the middle of the South Atlantic. It will be able to reach 122 square,1
The Curious Canine Kitchen is a 'holistic restaurant' for four-legged friends.,1
Garlington says Hudson would sneak over to the star's house after work and leave first thing in the morning,1
defender drew praise from his followers for generosity. Mings gave tickets to a'skint',0
", Yaphet Kotto, said secret agent must be white. Kotto said the role was created for a",0
has become a global sex icon. Model and actress has become a global sex icon.,0
heist took place in a historic heart of. London's jewelry business.,0
"Adam Deacon, 32, appeared in court over allegations against noel Clarke. some tweets 'amounted to death",0
Gloriavale is a Christian sect of around 500 New Zealanders. All residents wear blue uniforms and there is no birth control.,1
He was paralyzed from the neck down and was paralyzed from the neck down.,1
creating lawnmowers guided by radio waves. iRobot says chances of interference occurring are 'infinitesi,0
"tonight at King's College, Aberdeen. said she wants powers 'as quickly as the other parties agree to give them'",0
"ripped through a farmhouse in Lincolnshire, tearing down back wall. Susan House survived because she was walking her dogs at the",0
Christian Benteke currently has two years to play for Aston Villa. Wolfsburg have been keeping tabs on the Villa forward,1
Gallagher says most successful album of last 20 years on format is in top 10.,1
a court allowed a wife to serve divorce papers on social media because they are not available.,1
was distraught following breakdown of 20 year relationship. Tracey was distraught following breakdown of 20 year relationship.,0
McDonald's will raise minimum wage for 10% of workers if they are not able to lift workers from poverty.,1
", Tracy Morgan suffered traumatic brain injury as well as a broken leg, broken nose and broken ribs. the actor was",0
Vincent Kompany injured in Manchester derby match against United. Manuel Pellegrini is not sure if he will return to,1
West Ham left West Ham after falling out of favour. Morrison signed a pre-contract agreement with Lazio,1
Wilford is recovering from the attack he was battling. He was pronounced dead at the hospital.,1
Kerry Hamilton had very rare cancer called leiomyosarcoma. Kerry had been told her symptoms were due to hormone problems,0
Muhammadu Buhari wins the first democratic transition to power from a ruling party to the opposition.,1
George Bailey will play the second half of the NatWest T20 Blast. the batsman has signed a deal to take over,0
Dustin Irons pleaded guilty to felony treason in court.,1
It is a village that is flooded with floods. It has been flooded with floods.,1
quake centered around five miles north of San Fernando Valley and parts of Los Angeles County,1
clan has inspired many a trend. Kylie Jenner's pouty lips spark the #KylieJenner,0
Alfred Hitchcock starred in the film 'The Man in the Dark' in 1899.,1
"daily can consume as much as 6,000 milligrams. Current federal government guidelines dictate salt intake to 2,300 milligrams",0
"Hillary Clinton campaign manager says he will be a ""successful, disciplined"" candidate",1
Manchester City's Sergio Aguero gave Manchester City the lead in the opening minute. Manchester City's Alexis Sanchez scored a,1
Google is the latest firm to test alternative battery options. It follows Apple's recruitment drive for battery experts.,1
to be given late fitness test following hamstring injury. Diego Costa to be given late fitness test following injury.,0
Adrian Peterson had been suspended after pleading guilty to misdemeanor reckless attack,1
"Anderson has 381 Test wickets, 2 less than Sir Ian Botham. He has 381 Test wickets, 2 less than Sir",1
"Sandra Bullock is the most beautiful woman in the world, she says in People magazine.",1
. Sir David Nicholson called for Labour to commit to spending extra on NHS. former head of NHS says black hole will be,0
Jason Lee was arrested in August 2013 in East Hampton. He allegedly attacked her at the house he and his wife rented in East,1
"held their heads above water amid the rising tides. Aged 18 months, three, six and eight, they were trapped on",0
St Mary's Hospital in west London is the first choice of venue for the birth.,1
Ana Ivanovic beats 6-4 in the first round of the World No 29. It was the third time Ivanovic has lost,1
Jacob Fairbank injured his ankle while on loan at Halifax. the forward faces lengthy spell on the sidelines following scans.,0
Italien drew 1-1 in a friendly at Juventus Stadium on Tuesday. Graziano Pelle scored his second goal in just,0
Andrea is the first transgender model ever to land a major cosmetics campaign.,1
"Carlsberg City set to emerge in Copenhagen, Denmark. District has been built on site of beer company's former brewery.",0
Tanzania. Israeli tourist filmed baboons approaching a supply truck.,0
"The stadium was sold to Team1 Properties in 2013 for $38,000. Team1 was planning to renovate the stadium.",1
teen allegedly communicated with an Australian man over plot. five men arrested by Australian police after tip-off from brit,0
Obama and school children attended an educational event with school children and a black tie event on Wednesday night.,1
West Ham are currently in the Premier League. Sam Allardyce is well aware of the benefit of being able to offer European football,1
", art director at Saatchi & Saatchi, owns 15 of the same white shirt and several pairs of plain black trousers",0
Axford was bitten twice by a rattlesnake last month.,1
Ogle-2014-BLG-0124 was spotted due to its'microlensing' effect.,1
Aaron Hernandez says he will be fine behind bars if convicted of killing Odin Lloyd in 2013,1
Mark Doggett hat hat hat hat hat hat hat hat hat hat hat hat,0
Floyd Mayweather vs Mayweather news. Pacquiao shared a video of his morning run as he continued training,0
Angela is a baby whose birth defect is a birth defect.she has been diagnosed with anencephaly.,1
. Right sagittal stratum of brain is key to recognising sarcastic comments. Brain scans,0
"Gordon Jack, 47, fell at rehearsal. tennis star was feet away from photographer when he lost balance.",0
Bikram Choudhury has been accused of sexual advances. He has been accused of assaulting and assaulting women.,1
"Hillary's signature black customized van was parked in a spot reserved for the disabled in Council Bluffs, Iowa.",1
'blueprints for Islamic State' in Syria. Handwritten by former member of Saddam Hussein's Iraq,0
Get Rid of Sids charity status has been revoked. It was set to speak across Australia earlier this year.,1
Tom Wood took to Twitter to thank Clermont for training session. Northampton thrashed 37-5 in the Champions Cup,0
"defense seeks to spare life of convicted bomber convicted of jihad. brother Tamerlan, who was killed during police show",0
Hull are currently just three points above the drop zone. David Meyler is confident the midfielder will remain in the premier league,0
. Most victims were high school students. president Park Geun-Hye promised to consider raising it.,0
Russell Brand urges fans to sign up for mercy campaign. Brand dismisses Andrew Chan and Myuran Sukumaran's,0
"deputies chase horse thief in California desert. man falls off his horse, two deputies stun him with",0
"avalanches at mount Everest base camp, authorities say. At least 13 die after avalanches at mount Everest",0
of loss. Victims testify about the impact of the bombing.,0
will hold the 2016 Olympic rowing races. Rio's waterways are choked with raw sewage and rubbish.,0
Clermont beat Northampton 37-5 in Clermont win over Northampton.,1
"58 warships, submarines, 50 aircraft and 3,000 land forces will be involved.",0
escaped her apartment after the gas explosion last Thursday. the ASPCA had found two tramatized cats hidden under Blomberg,0
"Tyecka Evans, 28, charged with manslaughter in death of 3-month-old Taliya Richardson.",0
Brendan Rodgers said the recent defeats were down to his players. Brendan Rodgers said the recent defeats were down,1
McCoy rode in his last races on Saturday at Sandown Park. He said the reception from fans made retiring easier.,1
collection. Represents quaint personality traits shared between artists and their felines.,0
Munch. Kevin de Bruyne linked with Bayern. the Belgian has been linked with Bayern.,0
Jordan Spieth sets a record 54-hole total of 16-under-par.,1
department officials had a permit to attempt a controlled burn. Residents were able to return home once firemen controlled the infern,0
He was a bomb expert who made the eggs when his daughter turned blind. He passed on the idea to Alabama Institute for Deaf,1
Defra says 22C forecast for South East is 11C warmer than average and would beat 2015 high of 20.7C in Aberdeenshire,1
Birds were most likely to be impacted by aircraft collisions. They were likely to be impacted by aircraft collisions.,1
David Moyes left Chelsea in 2013. Rooney is the current manager of Everton.,1
India is facing a crisis of suicides despite falling prices and rising costs. Vidarbha is known as the epicenter of,1
McIlroy was a guest at the Nike-sponsored junior event. McIlroy was a guest at the Nike-sponsored,1
. Tourists posted a video of themselves dragging a shark onto shore. they pose for photos holding the shark.,0
Police found 'drugs paraphernalia' in his flat in west London. Officers found 'drugs parapher,1
"East Anglia, East Midlands, East Midlands, East Anglia, East Midlands, East Anglia, East Midlands, East Anglia, East",1
", Ukraine, plunged off the SEC 'Globe' centre in Kiev, Ukraine. 17-year-old",0
", 54, covers Marie Claire's career-oriented supplement, featured in the May issue of the magazine.",0
Eden Hazard will make his 100th league appearance for Chelsea on Sunday. the Belgian midfielder's form dipped when Robert,0
: 5 women held by China authorities after planning International Women's Day protests on sex harassment remain detained. she says,0
"Amanda Holden, 44, is a mother of two daughters. is a mother of two daughters. opened up on in the",0
Zodiac Aerospace revealed new designs for cabin crew quarters based on feedback.,1
"Vincent Viafore, 46, from Poughkeepsie was thrown out of the boat when they hit rough waters on Sunday.",1
have unveiled their new kits for the World Cup. Sportswear giants Nike have been responsible for the design.,0
"taught advanced maths at UCL. Pietro Boselli, 26, from Brescia taught advanced maths at UCL",0
Alan Gordon scored a second goal for LA Galaxy. David Beckham threw the game out of control.,1
Jet named The Resurrected Veteran restored by U.S. father and son team.,1
Peter Gale has been fired from nonsuch High School for Girls. Headteacher accused of 'inappropriate' and 'unprofessional,1
Larry McElroy shot Carol Johnson in the back of her mobile home on Sunday morning.,1
Gary Deegan and Gary Irvine were in a handball match at the Scottish Cup semi-final.,1
Harley Renshaw has been given the all clear after battling cancer for a year. Disease was in his kidney and has spread to bones,0
A 64-year-old woman and 71-year-old man have been charged.,1
Verde lost to Portugal 2-0 in a international friendly match. Nani and Henrik Larsson could have played for Cape,0
"Michael, 33, spent £7,500 on a facelift. Andrea, 72, paid for a facelift.",1
Nick Faldo to play in The Open victory at St Andrews. Tom Watson will also cross the Swilcan Bridge.,1
Paula Creamer won the 2010 women's US Open. Creamer won the 2010 women's event.,0
Phil Blackwood was sentenced to two-and-a-half years with hard labour.,1
. Under Mackay Wigan have just 19 points in 24 games. Wigan have just 19 points in 24 games.,0
Alexis Sanchez enjoys a fine debut season in English football. the 26-year-old has scored 22 goals in all competitions,0
Police searched his home after an incident Saturday night. He blew up his car while smoking a cigarette. He was arraigned,1
arsene wenger admits even he couldn't have predicted. arsenal have won 16 of their last 18 games in all,0
Lihi Yona filmed the black lab in Brooklyn on the day of the film.,1
"Williams has now abandoned idea for underground extension. previous plans had angered next-door neighbour, Jimmy Page.",0
ta Leal was sentenced to life in prison for firearms in 1994.,0
Serena Williams beat Sara Errani 4-6 7-6 (3) 6-3 6-3.,1
A team of researchers at Stanford University has been hailed a 'tour de force',1
Marseille will listen to offers for Thauvin in the summer. Thauvin has also been watching Chelsea and Valencia.,1
McIlroy is the sixth man to win the Grand Slam at Augusta National. He is the favourite for the Masters. McIl,1
"Fiona Cullum, 25, sheltered two of her killers as they evaded the police.",1
Maajid Nawaz asked for two private sessions. Footage shows the candidate trying to contact her.,1
Colleen Ann Harris was convicted of first-degree murder in 2013. colleen Ann Harris shot dead her third husband in,0
"compared President Obama to Andreas Lubitz. Bachmann said with possible Iran deal, Obama will fly ""tire nation into the rocks",0
Labour deputy leader Harriet Harman said the promise was 'illusory',1
Scientists are developing a computer that can write weather forecasts. It takes meteorological data and writes a report designed to mimic human.,1
Ronnie O'Sullivan is a five time world Snooker Champion. the 39-year-old was speaking in an interview with,0
the gunners have a chance at the premier league title if Chelsea throw it away. the gunners have a terrific,0
Adam Le Fondre earns Bolton a point in 1-1 home draw with Charlton,1
SNP leader says UK could not pull out of the EU. Ms Sturgeon says an out vote would justify a new independence poll.,1
There have been more than 60 items removed from Norfolk estate. It has been painted white and the walls are painted white.,1
those taking selective serotonin reuptake inhibitors (SSRIs) found 69% did not meet the criteria for clinical,0
She is regarded as one of Egypt's ideal mothers. But for 43 years she has dressed as a man to work in the,1
NATO is holding huge war games exercises off the coast of Scotland. But commanding officer says Russia's behavior is an added motiv to do well,1
"David Cameron will launch 'job manifesto' with plans for full employment. Tories will extend national insurance breaks worth £2,000 to small",0
Wladimir Klitschko is set to take on Bryant Jennings at Madison Square Garden.,0
Carver is relishing the chance to take charge of his hometown club against Sunderland in the Wear-Tyne Derby.,1
Alvaro Arbeloa says he could see the special one return to real. the special one is said to be on good,0
", 16, saw ISIS militants kicking a severed head in the camp. they also beat the schoolboy unconscious while looking",0
Rotor Volgograd have been wound up after going bankrupt. the Russian outfit have been wound up after going bankrupt.,0
"Raymond Frolander, 18, sexually abused 11-year-old boy in Florida. child's father beat teen to",0
PSG also interested in signing Andriy Yarmolenko. Andriy Yarmolenko has been linked with the,1
"Jason, the man, known only as Jason, is filmed popping the ganglion on his wrist. Involves ham",0
"shots fired at the tour bus on an Atlanta interstate, police say. no one has been arrested in the shooting.",0
are arrested in a plot inspired by ISIS. Noelle Velentzas and Asia Siddiqui are arrested in,0
The Margolins were killed in a bomb attack in Ukraine in December. They were killed in the attack.,1
A new documentary focuses on the impact of Yelp ratings on small businesses. It focuses on the review site's impact on small,1
Slager is being held at Charleston County jail. He was shot and killed in the back of a nearby park.,1
"Terry McCarty, 29, suffered burns to 70% of his body in childhood accident. Endured 58 operations and taunting from",1
"Four men have been caught on CCTV robbing service station. They filled a doona cover with $38,000 worth of cigarettes",1
Chinese owner Van Ruilonc admitted making pasties out of stray dogs.,1
appears to jump a car travelling at 40mph in paddy Power advert. jockey says in clip he is preparing for,0
"dog investigating 100 staff with links to the scandal. Some Birmingham schools, Islamic views forced on staff and pupils.",0
nuclear reactors have been offline in the wake of the 2011 Fukushima disaster.,0
", Indiana, says she stands by her decision to never cater a gay wedding. crystal O'Connor, owner of Memories Pizza",0
Pattie Boyd and Rod Weston have been together for 25 years. They were married at Chelsea Register Office in 1966.,1
"Abdirahman Sheik Mohamud, 23, from Columbus, says he was training from al Qaeda. He was told",1
"Knight, 49, said he didn't receive any medication. He was pronounced dead at previous bail hearing in Los Angeles.",1
landed on Friday night during security checks. Cathay Pacific runs regular flights between its Hong Kong hub and London.,0
Christian Eriksen says he wants to qualify as a factor in the Dane signing.,1
Bird was spotted near the A4 flyover at Brentford after flying along Thames. Eagle-eyed canal boat resident saw the puffin,1
He was raped and was raped. He was taken to hospital.,1
Milano hatte pumped while on plane. Reisende are asked to carry only what they need.,0
are now one point behind Norwich at the top of the table. Steve Cook and Callum Wilson drew Bournemouth,0
foreign minister says deal is to focus on tracking citizens who join ISIS. Australian foreign minister says deal is to focus on tracking people who,0
"Keith Boudreau was pronounced dead at home on Friday following the attack at Home Ice Sports Bar in Quincy, Massachusetts.",1
"Hina Shamim, 21, was knocked down outside university library. student was due to celebrate her birthday in a few weeks",0
Harry Kane scored a hat-trick in the first match of the season. Kane scored a hat-t,1
A nude tour took place outside regular exhibition hours. It was held outside regular exhibition hours.,1
", the Range unveiled amid warmongering in Ukraine and borders of Baltic States. Features the slogan 'polite'",0
"Olivia Munn to play Psylocke in ""X-Men: Apocalypse"" film.",1
2:36.55 but said the time didn't matter. the world record holder finished in 2:36.55 but,0
was asked to wash Niall Horan's clothes. Niall's clothes were taken picture of herself wearing Horan's,0
Rosie shares new range of lingerie and sleepwear. Stars in Mad Max - Fury Road film.,1
Liberland will be formally founded on May 1. the first president of Liberland says he will be formally founded on,1
Hundreds of steam engines will be on the train at the world's busiest heritage railway.,1
. Chickens culled and eggs buried in pits to contain virus.,0
Artistic barista hopes to be able to create 3D caricatures.,1
"Jessica Mejia, 20, died in a car crash in Cook County, Illinois in December 2009. the drunk ex-boy",0
"teamed up with the Flatiron School in New York. the model gave $20,000 of her own money to create the scholarship.",0
Housing bosses said they were trying to improve conditions for visitors to Stockton Road.,1
"Ashton's photo of 'terrible' serving of food was shared 1299,000 times.",0
Dani Carvajal could face punishment for punching Mario Mandzukic.,1
French rescue team finds 4-month-old baby in rubble after quake.,1
Police chief constable Sue Sim announced she will retire after 30 years' service but allowed to retain her full pension,1
"carcass found dumped in Coonar, Queensland. Early investigations suggest the dogs were young dogs that were killed as they were too",0
samples. Results from the £1.20 ($1.80) test are received under 45 minutes.,0
Floyd Mayweather vs. Manny Pacquiao is set to meet in Las Vegas on May 2.,1
Two French tourists who tried to set a quokka alight on Rottnest Island.,1
It will be a difficult time to find qualified soldiers for military service in the future.,1
John O'Shea scored a hat-trick in the first half.,1
Raffaele Sollecito has been cleared of killing the British student Meredith Kercher. Knox and Solleci,1
. Kinsman says he assaulted and raped her at an off-campus apartment. she claims,0
"Joe has over 60,000 followers on Instagram. JoeJoe has over 60,000 followers on social media.",0
There is a 'Best Man for Hire' at the Wild Dunes Resort in South Carolina.,1
Man City have been four points ahead of Liverpool at this season. READ: Liverpool will be fourth in the Champions League.,1
Louis van Gaal was delighted with Herrera's first goal. Van Gaal was delighted with Herrera's first goal.,1
on industrial action. National Union of Teachers expected to call for a vote. fears funding cuts will lead to redundancies in,0
no 81 is starting whole life term for murder of Odin Lloyd - and will go by his prison number. new york Patriot,0
founder is wanted for questioning over sexual abuse allegations; he denies the allegations.,0
and was her 'body woman' during the 2008 presidential campaign. abedin worked at state and was her 'body woman,0
ers are voting for PFA Players' Player of the Year. Eden Hazard and Harry Kane are the leading contenders.,0
"Sue Perkins received abuse on Twitter when name was said to be 'Men do cars, women do cake'",1
: Click here to read Ian Ladyman's match report. Portuguese newspaper Record opted for the pun 'Fantasport,0
Manchester City have beaten Crystal Palace 2-1 by Crystal Palace on Monday. Manchester City have beaten Crystal Palace 2-1 by Crystal Palace on,1
dmonstrated their quality in second-leg demolition of Porto. Bayern Munich dmonstrated their quality,0
Baby daughter weighed 7lb 5oz and Yulia said she'd do it again.,1
The Billion Dollar Chicken Shop aired on BBC. It was aired on BBC. It was aired on BBC,1
's strict new drink-driving law sees bar sales drop by 60 per cent. Publicans are concerned it is having,0
Wayne Rooney is the most famous man to be included in the list. Rooney is the most famous man to be included.,1
opted for traditional style for her wedding dress. Kim Sears married Andy Murray in a Jenny Packham gown.,0
A 14-year-old was reportedly attacked by terrorists in Australia as part of a parade.,1
", the wife of the Florida postal worker who landed a gyrocopter on the lawn of the U.S. Capitol",0
"'I was definitely in the right place at the right time', says 19-year-old.",1
"1.46 against the US dollar, its lowest level since June 2010. Its lowest level since June 2010.",1
and Margaret joined the young royals celebrating the night in London. Queen's cousin Margaret Rhodes says the queen remembers the night,0
convicted Australian drug smugglers Myuran Sukumaran and Andrew Chan. Myuran and Andrew Chan expected,0
Yoshinori Muto is the first Japanese player to sign for Chelsea. He admits he is an 'honour',1
", 25,'saw red' after leaving his home only to find himself nose-to-nose. He then armed himself with",0
Tories say Putin would be happy with Ed Miliband as PM. Miliband is a former British captain.,1
A young woman was raped on a crowded beach in broad daylight. Some bystanders saw the incident and didn't,1
Aljaz Bedene secured a British passport last month. international tennis Federation ruled Bedene can't play for Great,0
NHS England forecasts a £30bn budget gap if savings are made in 2020,1
Obsidian can produce cutting edges many times finer than even the best steel scalpels.,0
"Paulo Dybala is being tracked by Inter Milan, Juventus and Paris Saint-Germain. Inter Milan, Juventus and Paris Saint-Germain are among",1
"Jordan Sharifi, 17, 'gave Raymond Howell, Jr., 14 a gun and ammunition to protect himself from",0
HSBC ordered to pay £500 to couple for ‘distress and inconvenience’. the bank giant was ordered to pay for ‘,0
A DNR officer came to Caesar's home and killed him. He was unable to find him.,1
Erica Kinsman is accused of assaulting and raped her at an off-campus apartment.,1
Rangers lost first game under new boss Stuart McCall on Thursday. Slumped to disappointing 3-0 defeat at hands of Queen of the,0
her campaign in Iowa last week and will move on to New Hampshire on Monday. Clinton was in Oklahoma City to mark the 20th anniversary,0
"Danny Ings has been linked with Manchester City, Tottenham and Real Sociedad.",1
Alexis Sanchez has been nominated for the PFA Player of the Year award for his performance in the Premier League.,1
are eight points ahead of Aberdeen in the Scottish Premiership. If the gap stays the same Celtic could win the title at Aberdeen on May,0
Uda Walawe Nature reserve is a natural reserve located in Kandy.,1
Two designers sent models down runway with sequins glued to faces. Both designers sent models down runway with sequins,1
A video of a truck pulling up to driveway of burger stand has been released. A video of a truck pulling up to driveway of,1
take on Sunderland at the Stadium of Light on Saturday. former Newcastle boss Alan Pardew believes black cats fans should,0
the bail hearing in Los Angeles. Knight said chains and wheelchair were a 'ploy' to 'humiliate,0
tumbling to Augusta glory. the 21-year-old sent several records tumbling on his way to glory.,0
Rapper was booked to play 'intimate gig' at club in Canterbury.,1
The tiny garden gnome is signed by all four members of the iconic band. It appeared with celebrities and world figures on 1967 Sg,0
models have batteries that only last a couple of hours. Most modern phone models have batteries that only last a couple of hours,0
on a Texas freeway. A CNN iReporter captured the dramatic scene on video. Singer Hillary Scott shared,0
"and his grandmother, Mai Mach, 60, were murdered. Liao, 45, is accused of killing Alistair Mach and his",0
the 20-year-old was inhaling nitrous oxide inhaling nitrous oxide. arsenal have doubts over signing,0
Trawler was carrying 132 crew members when it sank in Sea of Okhotsk.,0
said parents should trust their child's educators. Headmaster said excessive interference could harm their children's development.,0
Christian Longo is a former New York Times reporter. He was sentenced to death and sentenced to death at the end of a,1
and Angelina Jolie purchased the French wine making estate in 2012. Brad Pitt and Angelina Jolie bought the estate in,0
. He was wading in the mudflats at Burnham-on-Sea yesterday. the youngster,0
4G speeds in the UK are slower than promised. But the actual figures are only 2.5x faster - 14.7 megabits per,1
", 19, is set to sign over a'significant percentage' of her trust for daughter Stella. the couple accused her uncle",0
